       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -35.099648  -20.762561  -54.023355  -59.089072   35.245253   38.113837    2.008977   -0.338524  -70.863747   15.014628   65.432904   82.037498   29.770325  -17.382703   29.094218   11.372636  -41.377115   16.352692  -10.469554   52.202044  -11.954890   -3.509477   16.341416   97.648453   42.452555   12.041922    9.937547    6.113672   33.124949    5.332850   -0.198293   27.462075
  -34.999302  -20.607774  -53.707669  -59.134512   35.562104   37.980707    1.988534   -0.216562  -71.037309   15.008133   65.371181   82.329207   29.654671  -17.521898   29.018222   11.376728  -41.488891   16.378884  -10.792079   51.839155  -11.787790   -3.558198   16.337549   97.655133   42.571650   12.042625    9.965425    6.181489   33.275724    5.280714   -0.227049   27.532925
  -34.898788  -20.452374  -53.392546  -59.178623   35.886045   37.845881    1.967666   -0.095956  -71.208779   15.001704   65.309640   82.622563   29.540143  -17.663407   28.942973   11.380753  -41.599532   16.405257  -11.111098   51.484629  -11.620854   -3.607221   16.333774   97.660662   42.691345   12.043296    9.993160    6.250333   33.427429    5.229319   -0.255072   27.602649
  -34.798097  -20.296367  -53.078020  -59.221410   36.217242   37.709335    1.946372    0.023309  -71.378173   14.995341   65.248270   82.917553   29.426727  -17.807285   28.868465   11.384709  -41.709056   16.431811  -11.426631   51.138218  -11.454107   -3.656558   16.330092   97.665041   42.811648   12.043935   10.020754    6.320205   33.580052    5.178632   -0.282355   27.671249
  -34.697217  -20.139759  -52.764122  -59.262875   36.555867   37.571045    1.924652    0.141250  -71.545505   14.989044   65.187059   83.214167   29.314409  -17.953588   28.794692   11.388598  -41.817482   16.458550  -11.738699   50.799687  -11.287574   -3.706222   16.326503   97.668268   42.932568   12.044543   10.048207    6.391106   33.733584    5.128621   -0.308889   27.738722
  -34.596137  -19.982560  -52.450884  -59.303022   36.902095   37.430988    1.902507    0.257881  -71.710792   14.982813   65.125999   83.512390   29.203177  -18.102371   28.721649   11.392421  -41.924826   16.485473  -12.047322   50.468804  -11.121281   -3.756222   16.323006   97.670344   43.054116   12.045119   10.075521    6.463039   33.888013    5.079256   -0.334666   27.805070
  -34.494847  -19.824775  -52.138337  -59.341853   37.256106   37.289138    1.879936    0.373220  -71.874049   14.976647   65.065078   83.812210   29.093015  -18.253694   28.649330   11.396176  -42.031107   16.512583  -12.352521   50.145346  -10.955253   -3.806572   16.319601   97.671267   43.176301   12.045665   10.102698    6.536002   34.043329    5.030508   -0.359678   27.870291
  -34.393335  -19.666415  -51.826512  -59.379371   37.618080   37.145472    1.856938    0.487281  -72.035292   14.970546   65.004287   84.113612   28.983912  -18.407617   28.577729   11.399864  -42.136343   16.539881  -12.654320   49.829100  -10.789516   -3.857284   16.316288   97.671037   43.299132   12.046180   10.129736    6.609998   34.199518    4.982348   -0.383917   27.934387
  -34.291592  -19.507486  -51.515439  -59.415579   37.988204   36.999963    1.833513    0.600080  -72.194535   14.964511   64.943615   84.416581   28.875853  -18.564202   28.506842   11.403487  -42.240551   16.567369  -12.952741   49.519855  -10.624094   -3.908368   16.313068   97.669653   43.422618   12.046664   10.156639    6.685027   34.356568    4.934748   -0.407374   27.997356
  -34.189607  -19.348000  -51.205147  -59.450481   38.366668   36.852586    1.809661    0.711633  -72.351795   14.958540   64.883051   84.721102   28.768826  -18.723512   28.436661   11.407043  -42.343747   16.595048  -13.247809   49.217412  -10.459014   -3.959839   16.309939   97.667114   43.546770   12.047118   10.183407    6.761090   34.514465    4.887682   -0.430044   28.059199
  -34.087368  -19.187966  -50.895667  -59.484078   38.753665   36.703316    1.785380    0.821954  -72.507087   14.952634   64.822587   85.027158   28.662817  -18.885612   28.367183   11.410533  -42.445949   16.622921  -13.539547   48.921576  -10.294300   -4.011707   16.306903   97.663419   43.671595   12.047541   10.210040    6.838188   34.673196    4.841124   -0.451917   28.119916
  -33.984866  -19.027394  -50.587027  -59.516372   39.149391   36.552127    1.760671    0.931060  -72.660425   14.946793   64.762210   85.334732   28.557814  -19.050571   28.298401   11.413958  -42.547173   16.650989  -13.827980   48.632158  -10.129976   -4.063986   16.303959   97.658566   43.797105   12.047935   10.236541    6.916322   34.832746    4.795049   -0.472988   28.179507
  -33.882089  -18.866295  -50.279255  -59.547367   39.554047   36.398993    1.735533    1.038965  -72.811826   14.941016   64.701913   85.643806   28.453804  -19.218457   28.230311   11.417318  -42.647437   16.679253  -14.113133   48.348977   -9.966069   -4.116688   16.301107   97.652556   43.923308   12.048299   10.262909    6.995492   34.993100    4.749434   -0.493248   28.237972
  -33.779026  -18.704681  -49.972379  -59.577065   39.967836   36.243887    1.709964    1.145684  -72.961304   14.935303   64.641684   85.954361   28.350773  -19.389341   28.162906   11.420613  -42.746756   16.707715  -14.395033   48.071856   -9.802601   -4.169827   16.298347   97.645386   44.050214   12.048634   10.289146    7.075698   35.154242    4.704254   -0.512692   28.295312
  -33.675669  -18.542563  -49.666426  -59.605468   40.390965   36.086782    1.683964    1.251232  -73.108874   14.929654   64.581513   86.266379   28.248710  -19.563296   28.096181   11.423843  -42.845148   16.736378  -14.673706   47.800626   -9.639599   -4.223416   16.295679   97.637055   44.177832   12.048939   10.315253    7.156942   35.316158    4.659487   -0.531312   28.351525
  -33.572004  -18.379954  -49.361424  -59.632579   40.823643   35.927652    1.657532    1.355624  -73.254551   14.924069   64.521391   86.579840   28.147601  -19.740398   28.030132   11.427008  -42.942627   16.765242  -14.949178   47.535122   -9.477085   -4.277468   16.293104   97.627561   44.306173   12.049215   10.341231    7.239224   35.478828    4.615112   -0.549102   28.406614
  -33.468024  -18.216867  -49.057398  -59.658398   41.266084   35.766468    1.630667    1.458874  -73.398350   14.918547   64.461308   86.894721   28.047435  -19.920724   27.964752   11.430109  -43.039210   16.794310  -15.221477   47.275185   -9.315084   -4.331996   16.290620   97.616904   44.435244   12.049463   10.367080    7.322544   35.642238    4.571107   -0.566055   28.460577
