       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -15.244588   73.065729   37.354937   50.144237   57.309213   45.806250   48.809707   28.432696   50.180889  -37.008266   50.062716    3.365427   38.682939   18.361112   16.697146   52.898235   -6.225712   72.924274    7.921812   52.324998  -24.783099   -3.773612   -1.056360  -44.225467   32.270359   61.945427   46.544054   33.889100   64.338504   46.386491   55.766259  -37.478639
  -15.425710   72.885785   37.207485   50.135430   57.249526   45.765197   48.822517   28.653467   50.178175  -36.755332   50.043359    3.075169   38.870672   18.605047   16.977820   52.923572   -6.365456   73.225875    7.704846   52.304428  -24.792565   -4.072844   -0.737495  -44.111954   31.955961   62.048048   46.691738   33.576270   64.342909   46.416177   55.529754  -37.734747
  -15.605360   72.707263   37.058307   50.126491   57.190167   45.723727   48.835273   28.873610   50.175401  -36.501312   50.023960    2.785250   39.056954   18.848665   17.258294   52.949023   -6.503703   73.526782    7.488427   52.283960  -24.799678   -4.372032   -0.418411  -43.996293   31.641553   62.151735   46.837949   33.263231   64.347502   46.445604   55.291679  -37.990035
  -15.783528   72.530164   36.907395   50.117419   57.131146   45.681834   48.847977   29.093111   50.172566  -36.246220   50.004518    2.495675   39.241775   19.091943   17.538560   52.974588   -6.640445   73.826979    7.272564   52.263592  -24.804438   -4.671171   -0.099109  -43.878501   31.327140   62.256494   46.982682   32.949991   64.352273   46.474776   55.052062  -38.244489
  -15.960202   72.354489   36.754740   50.108213   57.072470   45.639510   48.860629   29.311957   50.169670  -35.990072   49.985032    2.206450   39.425125   19.334860   17.818614   53.000271   -6.775669   74.126449    7.057271   52.243323  -24.806845   -4.970258    0.220407  -43.758594   31.012724   62.362331   47.125937   32.636555   64.357216   46.503696   54.810936  -38.498098
  -16.135369   72.180240   36.600338   50.098871   57.014145   45.596750   48.873229   29.530133   50.166714  -35.732882   49.965501    1.917581   39.606993   19.577393   18.098450   53.026075   -6.909367   74.425172    6.842558   52.223153  -24.806899   -5.269289    0.540135  -43.636591   30.698311   62.469255   47.267711   32.322930   64.362322   46.532367   54.568330  -38.750848
  -16.309019   72.007417   36.444182   50.089391   56.956179   45.553547   48.885778   29.747627   50.163696  -35.474663   49.945922    1.629074   39.787370   19.819520   18.378061   53.052000   -7.041528   74.723130    6.628438   52.203079  -24.804602   -5.568260    0.860074  -43.512507   30.383902   62.577270   47.408001   32.009121   64.367580   46.560793   54.324273  -39.002726
  -16.481139   71.836021   36.286267   50.079773   56.898577   45.509893   48.898276   29.964425   50.160617  -35.215431   49.926295    1.340932   39.966246   20.061218   18.657441   53.078051   -7.172140   75.020302    6.414921   52.183101  -24.799954   -5.867166    1.180220  -43.386362   30.069503   62.686382   47.546807   31.695134   64.372984   46.588977   54.078795  -39.253718
  -16.651719   71.666053   36.126587   50.070014   56.841346   45.465782   48.910724   30.180512   50.157477  -34.955199   49.906618    1.053163   40.143612   20.302467   18.936583   53.104229   -7.301195   75.316666    6.202019   52.163218  -24.792958   -6.166004    1.500571  -43.258171   29.755116   62.796598   47.684127   31.380976   64.378523   46.616922   53.831925  -39.503811
  -16.820745   71.497513   35.965139   50.060114   56.784490   45.421207   48.923122   30.395877   50.154275  -34.693981   49.886890    0.765772   40.319458   20.543241   19.215483   53.130537   -7.428682   75.612202    5.989745   52.143427  -24.783614   -6.464769    1.821126  -43.127953   29.440744   62.907922   47.819961   31.066652   64.384187   46.644631   53.583690  -39.752991
  -16.988208   71.330399   35.801919   50.050070   56.728013   45.376160   48.935469   30.610504   50.151011  -34.431790   49.867109    0.478764   40.493775   20.783520   19.494132   53.156977   -7.554591   75.906883    5.778108   52.123729  -24.771925   -6.763459    2.141882  -42.995725   29.126393   63.020359   47.954309   30.752167   64.389968   46.672108   53.334118  -40.001244
  -17.154095   71.164711   35.636925   50.039881   56.671922   45.330634   48.947768   30.824381   50.147686  -34.168640   49.847273    0.192145   40.666554   21.023280   19.772525   53.183552   -7.678912   76.200687    5.567121   52.104121  -24.757892   -7.062067    2.462837  -42.861505   28.812064   63.133914   48.087169   30.437527   64.395856   46.699356   53.083236  -40.248555
  -17.318394   71.000449   35.470152   50.029546   56.616218   45.284623   48.960017   31.037495   50.144298  -33.904543   49.827382   -0.094079   40.837787   21.262498   20.050655   53.210265   -7.801635   76.493585    5.356796   52.084603  -24.741519   -7.360592    2.783988  -42.725311   28.497761   63.248592   48.218544   30.122738   64.401839   46.726377   52.831071  -40.494910
  -17.481096   70.837610   35.301601   50.019062   56.560906   45.238117   48.972218   31.249831   50.140848  -33.639513   49.807434   -0.379903   41.007466   21.501152   20.328516   53.237117   -7.922751   76.785551    5.147142   52.065174  -24.722808   -7.659028    3.105334  -42.587160   28.183489   63.364395   48.348432   29.807805   64.407909   46.753175   52.577648  -40.740293
  -17.642187   70.676194   35.131270   50.008429   56.505989   45.191111   48.984371   31.461376   50.137336  -33.373562   49.787427   -0.665320   41.175582   21.739217   20.606100   53.264113   -8.042249   77.076554    4.938173   52.045831  -24.701762   -7.957371    3.426871  -42.447071   27.869249   63.481329   48.476837   29.492734   64.414055   46.779752   52.322995  -40.984691
