       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   47.446452   11.543621   36.759780   30.471224    9.676750   17.718603   23.882101   66.478250   25.687408   35.577056   17.490702  -39.574585  -15.805483   23.388593  -58.994642   31.987941    5.950999   53.301802   -8.187448   18.631377   73.279713  111.613403    5.823094  -61.456508  -15.430103   39.123404   67.209020   75.750604    4.220394   20.729365  100.311230   87.118819
   47.630883   11.611470   36.847614   30.514311    9.838952   17.689718   23.890277   66.370428   25.708097   35.398998   17.476541  -39.611368  -15.589215   23.430298  -58.879621   31.985131    6.088463   53.562993   -8.148496   18.660748   73.538839  111.528328    5.779371  -61.782778  -15.405746   39.243665   66.982704   75.651331    4.023261   20.746526  100.000189   86.913767
   47.816396   11.677571   36.935902   30.557656    9.998492   17.660574   23.898486   66.261334   25.728812   35.223131   17.462198  -39.649197  -15.372124   23.471342  -58.763756   31.982610    6.226913   53.835015   -8.108309   18.689767   73.797657  111.443045    5.735912  -62.107031  -15.382077   39.366389   66.755918   75.553194    3.824135   20.763592   99.693561   86.706371
   48.002987   11.741976   37.024635   30.601263   10.155413   17.631169   23.906731   66.150972   25.749554   35.049431   17.447672  -39.688079  -15.154231   23.511727  -58.647032   31.980378    6.366340   54.118524   -8.066886   18.718437   74.056140  111.357543    5.692710  -62.429254  -15.359093   39.491627   66.528691   75.456170    3.622993   20.780565   99.391285   86.496602
   48.190652   11.804735   37.113805   30.645135   10.309759   17.601501   23.915011   66.039350   25.770322   34.877875   17.432963  -39.728018  -14.935556   23.551460  -58.529434   31.978439    6.506737   54.414227   -8.024229   18.746764   74.314264  111.271811    5.649755  -62.749438  -15.336791   39.619436   66.301056   75.360241    3.419812   20.797445   99.093301   86.284430
   48.379388   11.865896   37.203403   30.689273   10.461574   17.571568   23.923326   65.926470   25.791118   34.708439   17.418070  -39.769018  -14.716121   23.590543  -58.410950   31.976792    6.648093   54.722891   -7.980339   18.774751   74.572004  111.185836    5.607040  -63.067570  -15.315167   39.749870   66.073044   75.265384    3.214569   20.814234   98.799547   86.069826
   48.569190   11.925505   37.293419   30.733682   10.610901   17.541368   23.931676   65.812340   25.811941   34.541099   17.402992  -39.811085  -14.495947   23.628982  -58.291564   31.975440    6.790400   55.045346   -7.935216   18.802403   74.829335  111.099606    5.564556  -63.383644  -15.294218   39.882987   65.844686   75.171581    3.007240   20.830934   98.509963   85.852760
   48.760054   11.983605   37.383844   30.778364   10.757782   17.510898   23.940063   65.696966   25.832792   34.375833   17.387728  -39.854223  -14.275058   23.666781  -58.171262   31.974384    6.933648   55.382490   -7.888861   18.829724   75.086231  111.013111    5.522296  -63.697649  -15.273941   40.018847   65.616013   75.078811    2.797804   20.847546   98.224489   85.633203
   48.951975   12.040237   37.474669   30.823321   10.902260   17.480158   23.948486   65.580352   25.853670   34.212616   17.372278  -39.898438  -14.053476   23.703944  -58.050029   31.973627    7.077827   55.735298   -7.841275   18.856717   75.342669  110.926338    5.480251  -64.009578  -15.254334   40.157509   65.387058   74.987054    2.586237   20.864073   97.943065   85.411124
   49.144948   12.095441   37.565883   30.868558   11.044375   17.449145   23.956946   65.462506   25.874576   34.051428   17.356640  -39.943735  -13.831226   23.740476  -57.927852   31.973170    7.222928   56.104833   -7.792459   18.883387   75.598623  110.839275    5.438412  -64.319425  -15.235395   40.299037   65.157854   74.896292    2.372518   20.880514   97.665632   85.186494
